objectid,cl,logradouro,codbairro,bairro,total_transações,uso,média_percentual_transferido,média_área_terreno,média_valor_transação,média_valor_imóvel,principal_transação_mercado,ano_transação,source
1331195,199018,RUA CANA BRAVA,144,Campo Grande,3,TERRITORIAL,100.0,144.0,29199.336666,29199.336666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331196,199315,RUA HOLANDA,144,Campo Grande,2,TERRITORIAL,100.0,153.0,54009.29,54009.29,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331197,199398,RUA HUNGRIA,144,Campo Grande,2,TERRITORIAL,100.0,128.0,38644.575,38644.575,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331198,199414,RUA ESCOCIA,144,Campo Grande,3,TERRITORIAL,100.0,237.333333,63578.906666,63578.906666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331199,199620,RUA ASA BRANCA,144,Campo Grande,2,TERRITORIAL,100.0,462.5,67599.455,67599.455,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331200,203240,RUA ITAMARAJU,144,Campo Grande,6,TERRITORIAL,100.0,201.5,89460.211666,89460.211666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331201,203265,RUA PALMARES DO SUL,144,Campo Grande,3,TERRITORIAL,100.0,159.333333,64020.386666,64020.386666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331202,206730,RUA OFELIA COSTA,144,Campo Grande,2,TERRITORIAL,100.0,228.0,48707.26,48707.26,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331203,208249,RUA JOSE DANTAS DE OLIVEIRA,144,Campo Grande,2,TERRITORIAL,100.0,131.0,41259.61,41259.61,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331204,208256,RUA BERNARDO JOSE DE OLIVEIRA,144,Campo Grande,2,TERRITORIAL,100.0,128.0,50109.355,50109.355,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331205,208272,RUA PAULO SILVA BARBOSA,144,Campo Grande,2,TERRITORIAL,100.0,129.5,67814.485,67814.485,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331206,225763,RUA ELAINE RODRIGUES,144,Campo Grande,5,TERRITORIAL,100.0,140.4,65203.076,65203.076,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331207,226399,RUA GUILHERME DE BRITO,144,Campo Grande,2,TERRITORIAL,100.0,135.0,69118.61,69118.61,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331208,226407,RUA FRANCISCO SCLIAR,144,Campo Grande,3,TERRITORIAL,100.0,293.0,116501.81,116501.81,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331209,012286,RUA ARTUR RIOS,145,Senador Vasconcelos       ,3,TERRITORIAL,100.0,198.333333,49999.99,49999.99,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331210,025783,ETR DE INHOAIBA,146,Inhoaíba                  ,2,TERRITORIAL,100.0,445.5,38786.85,38786.85,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331211,058859,RUA CAP LAFAY,146,Inhoaíba                  ,2,TERRITORIAL,75.0,528.5,36210.88,48726.645,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331212,180919,RUA ERNANI DE PAIVA,147,Cosmos                    ,3,TERRITORIAL,100.0,120.0,18565.85,18565.85,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331213,226787,RUA B PAA 12041/PAL 46726,147,Cosmos                    ,3,TERRITORIAL,100.0,135.0,13371.273333,13371.273333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331214,052498,RUA APORUNA,149,Santa Cruz                ,8,TERRITORIAL,100.0,19837.125,733058.58,733058.58,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331215,087049,AVN BRASIL,149,Santa Cruz                ,4,TERRITORIAL,79.0,59230.75,1919951.705,2297951.705,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331216,168930,RUA OSWALDO PORTO ROCHA,149,Santa Cruz                ,7,TERRITORIAL,100.0,267.428571,27610.021428,27610.021428,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331217,222224,RUA C PAA 11712/PAL 45370,149,Santa Cruz                ,2,TERRITORIAL,100.0,225.0,67925.16,67925.16,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331218,000794,RUA RIBEIRAO DO SUL,151,Guaratiba                 ,4,TERRITORIAL,100.0,384.5,39375.775,39375.775,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331219,000810,RUA INIMUTABA,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,26913.21,26913.21,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331220,000885,RUA Y PAL 19600,151,Guaratiba                 ,2,TERRITORIAL,100.0,360.0,25230.96,25230.96,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331221,004952,RUA MANUEL FERRAZ ALMEIDA,151,Guaratiba                 ,3,TERRITORIAL,8.42,9509.0,68418.466666,812570.853333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331222,005819,RUA PORTO CAMARGO,151,Guaratiba                 ,3,TERRITORIAL,100.0,225.0,11979.983333,11979.983333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331223,006577,RUA TEFE,151,Guaratiba                 ,2,TERRITORIAL,100.0,226.5,30573.835,30573.835,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331224,012435,ETR ATERRADO DO RIO,151,Guaratiba                 ,4,TERRITORIAL,75.0,319.0,14621.61,19800.9,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331225,031765,ETR MORRO CAVADO,151,Guaratiba                 ,12,TERRITORIAL,19.494166,24890.083333,54190.586666,1964548.729166,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331226,034652,ETR DO PIAI,151,Guaratiba                 ,5,TERRITORIAL,100.0,361.2,35370.908,35370.908,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331227,125724,RUA 36 PAA 6172/PAL 18529,151,Guaratiba                 ,7,TERRITORIAL,86.0,331.428571,18680.045714,21025.955714,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331228,126078,RUA 72 PAL 18529,151,Guaratiba                 ,3,TERRITORIAL,100.0,300.0,12624.75,12624.75,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331229,126086,RUA JECE VALADAO,151,Guaratiba                 ,3,TERRITORIAL,100.0,378.0,28080.513333,28080.513333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331230,126508,RUA MARIQUITA,151,Guaratiba                 ,2,TERRITORIAL,100.0,322.0,27400.335,27400.335,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331231,135756,AVN ARNALDO LAGE,151,Guaratiba                 ,3,TERRITORIAL,100.0,360.0,39457.9,39457.9,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331232,136069,RUA FENIX,151,Guaratiba                 ,3,TERRITORIAL,100.0,548.0,72964.056666,72964.056666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331233,136184,RUA DOMINGOS ALVES MEIRA,151,Guaratiba                 ,3,TERRITORIAL,100.0,378.0,37653.17,37653.17,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331234,163881,RUA GERARDO BRAGA,151,Guaratiba                 ,2,TERRITORIAL,100.0,260.0,16357.81,16357.81,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331235,024026,ETR DE GRUMARI,152,Barra de Guaratiba        ,4,TERRITORIAL,87.1775,1080.0,26849.765,28377.945,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331236,125385,AVN CARLOS DA SILVA ROCHA,153,Pedra de Guaratiba        ,6,TERRITORIAL,100.0,364.0,69564.585,69564.585,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331237,125583,RUA POPULINA,153,Pedra de Guaratiba        ,3,TERRITORIAL,100.0,360.0,96599.243333,96599.243333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331238,211631,RUA FRANCISCO FERNANDES DA CUNHA,144,Campo Grande,3,TERRITORIAL,100.0,200.333333,95253.093333,95253.093333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331239,212316,RUA ORECO (JOG FUTEBOL),144,Campo Grande,3,TERRITORIAL,100.0,188.333333,101232.136666,101232.136666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331240,213710,RUA JANETE COSTA (ARQ),144,Campo Grande,3,TERRITORIAL,100.0,153.0,53830.743333,53830.743333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331241,221242,RUA GELSON DOMINGOS (CINEG),144,Campo Grande,3,TERRITORIAL,100.0,360.0,20821.353333,20821.353333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331242,221275,RUA SANTIAGO ILIDIO ANDRADE(REPOR),144,Campo Grande,4,TERRITORIAL,50.0,360.0,11333.39,22666.78,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331243,222026,RUA FABIO PENNA DA VEIGA,144,Campo Grande,9,TERRITORIAL,100.0,255.0,111498.393333,111498.393333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331244,222067,RUA BERNARDO CID,144,Campo Grande,2,TERRITORIAL,100.0,128.0,54765.335,54765.335,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331245,222075,RUA CAMARGO FREIRE,144,Campo Grande,4,TERRITORIAL,100.0,128.0,63902.12,63902.12,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331246,224832,RUA LUIZ CARLOS TOURINHO,144,Campo Grande,3,TERRITORIAL,100.0,376.0,171878.693333,171878.693333,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331247,228023,RUA 3 PAA 12034/PAL 46683,144,Campo Grande,4,TERRITORIAL,100.0,425.0,91512.02,91512.02,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331248,021303,ETR DO ENCANAMENTO,147,Cosmos                    ,2,TERRITORIAL,75.0,300.0,69059.98,101460.84,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331249,111328,RUA POCINHOS,147,Cosmos                    ,2,TERRITORIAL,100.0,275.0,46692.35,46692.35,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331250,111393,RUA JAGUAPITA,147,Cosmos                    ,2,TERRITORIAL,100.0,275.0,32466.33,32466.33,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331251,172403,RUA JOAO CARVALHO,147,Cosmos                    ,2,TERRITORIAL,100.0,225.0,3871.14,3871.14,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331252,205120,RUA TONY FERREIRA,147,Cosmos                    ,2,TERRITORIAL,100.0,157.0,25814.09,25814.09,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331253,226779,RUA A PAA 12041/PAL 46726,147,Cosmos                    ,4,TERRITORIAL,100.0,149.75,13924.77,13924.77,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331254,033431,ETR DA PACIENCIA,148,Paciência                 ,3,TERRITORIAL,36.666666,70016.0,107903.26,1627903.26,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331255,119610,RUA VEREAD GUILHERME MONTEIRO,148,Paciência                 ,2,TERRITORIAL,100.0,303.5,14252.78,14252.78,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331256,119644,RUA CARAPICUIBA,148,Paciência                 ,3,TERRITORIAL,100.0,249.666666,14973.196666,14973.196666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331257,050013,RUA AGAI,149,Santa Cruz                ,2,TERRITORIAL,100.0,20102.5,398514.84,398514.84,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331258,054254,RUA MANIMBU,149,Santa Cruz                ,2,TERRITORIAL,100.0,1240.0,103615.65,103615.65,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331259,168948,RUA NESTOR DE OLIVEIRA,149,Santa Cruz                ,6,TERRITORIAL,100.0,281.5,25829.8,25829.8,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331260,211474,RUA B PAA 11265 / PAL 44546,149,Santa Cruz                ,2,TERRITORIAL,100.0,363.5,17745.71,17745.71,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331261,000802,RUA SERRA DA SAUDADE,151,Guaratiba                 ,2,TERRITORIAL,100.0,491.0,84491.275,84491.275,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331262,000828,RUA VARZEA DA PALMA,151,Guaratiba                 ,3,TERRITORIAL,100.0,360.0,61949.206666,61949.206666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331263,005850,RUA RONDA ALTA,151,Guaratiba                 ,2,TERRITORIAL,100.0,226.5,33564.635,33564.635,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331264,006007,RUA PORTO DE MOZ,151,Guaratiba                 ,2,TERRITORIAL,100.0,225.0,15489.65,15489.65,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331265,006015,RUA 26 PAL 16810,151,Guaratiba                 ,2,TERRITORIAL,100.0,441.0,12345.42,12345.42,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331266,006205,RUA MOZALANDIA,151,Guaratiba                 ,2,TERRITORIAL,100.0,220.5,17109.98,17109.98,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331267,007229,RUA DIOGO JACOME,151,Guaratiba                 ,2,TERRITORIAL,100.0,667.5,35862.16,35862.16,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331268,007237,RUA VICENTE RODRIGUES,151,Guaratiba                 ,2,TERRITORIAL,100.0,570.5,38868.64,38868.64,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331269,007294,RUA DOMINGOS CORREA MORAIS,151,Guaratiba                 ,2,TERRITORIAL,100.0,700.0,59058.365,59058.365,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331270,219949,RUA MARIA DE FATIMA GOUVEA,130,Vargem Pequena            ,2,TERRITORIAL,75.0,452.5,71087.21,96199.015,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331271,018788,ETR CABUNGUI,131,Vargem Grande             ,2,TERRITORIAL,25.0,29675.0,1042835.545,4171342.18,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331272,037531,CAM DO SACARRAO,131,Vargem Grande             ,11,TERRITORIAL,0.543636,33517.0,2011.232727,391063.736363,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331273,095489,VIA 4 PAA 8997N/SRV J PLT515512915,132,Recreio dos Bandeirantes  ,4,TERRITORIAL,100.0,17270.25,12121499.995,12121499.995,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331274,095554,SRV F PLT 515512915/RUA37 PAA12247,132,Recreio dos Bandeirantes  ,8,TERRITORIAL,67.75,2195.0,577559.37625,841518.755,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331275,095604,VIA 4 PAA 8997S/SRV K PLT515512915,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,100.0,20000.0,13299999.99,13299999.99,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331276,101337,VIA SERV B PAL 19170,132,Recreio dos Bandeirantes  ,4,TERRITORIAL,2.6,10345.5,166963.265,6487147.0575,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331277,104190,RUA ALMTE ARY RONGEL,132,Recreio dos Bandeirantes  ,3,TERRITORIAL,100.0,664.666666,1800000.01,1800000.01,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331278,104414,RUA JOAQUIM MOREIRA NEVES,132,Recreio dos Bandeirantes  ,2,TERRITORIAL,100.0,711.0,1300000.01,1300000.01,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331279,221762,RUA NEWTON CAVALCANTI,132,Recreio dos Bandeirantes  ,4,TERRITORIAL,25.205,624.0,153310.96,595680.375,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331280,226936,RUA AFONSO CARLOS MARQUES DOS SANT,132,Recreio dos Bandeirantes  ,3,TERRITORIAL,100.0,595.0,1016666.666666,1016666.666666,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331281,227546,RUA ANDRE URANI,132,Recreio dos Bandeirantes  ,28,TERRITORIAL,51.785714,572.678571,378635.163214,732289.813571,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331282,227561,RUA THIAGO DE MELLO,132,Recreio dos Bandeirantes  ,7,TERRITORIAL,64.285714,529.428571,434761.398571,676985.605714,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331283,227611,RUA CARLOS ALFREDO MIRANDA,132,Recreio dos Bandeirantes  ,7,TERRITORIAL,64.285714,567.714285,459330.898571,725941.932857,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331284,112680,RUA FOZ DO IGUACU,137,Jardim Sulacap            ,2,TERRITORIAL,100.0,360.0,36606.18,36606.18,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331285,160671,RUA DIONISIO TEIXEIRA,139,Realengo                  ,2,TERRITORIAL,75.0,153.0,42424.37,55729.05,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331286,015909,ETR CANCELA PRETA,140,Padre Miguel              ,2,TERRITORIAL,100.0,387.5,36848.815,36848.815,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331287,087049,AVN BRASIL,141,Bangu,6,TERRITORIAL,100.0,1060.5,413197.16,413197.16,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331288,166884,RUA SIMAO CRISTINO,141,Bangu,3,TERRITORIAL,100.0,162.666666,120754.923333,120754.923333,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331289,203067,RUA LUZIA DE MACEDO DANTAS,141,Bangu,2,TERRITORIAL,100.0,207.0,89135.885,89135.885,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331290,183434,RUA EDMUR PERICLES CAMARGO,142,Senador Camará            ,5,TERRITORIAL,100.0,140.4,23961.88,23961.88,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331291,011122,RUA BENEDITO PAULO,143,Santíssimo                ,2,TERRITORIAL,100.0,10140.0,658980.46,658980.46,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331292,035279,ETR DA POSSE,143,Santíssimo                ,4,TERRITORIAL,100.0,444.25,177047.655,177047.655,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331293,027078,RUA JICARA,144,Campo Grande,2,TERRITORIAL,100.0,520.0,262854.44,262854.44,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331294,028175,ETR DO LAMEIRAO PEQUENO,144,Campo Grande,3,TERRITORIAL,3.09,41900.666666,88580.853333,2260272.45,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331295,034017,RUA ARATANHA,144,Campo Grande,5,TERRITORIAL,100.0,303.6,123266.77,123266.77,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331296,050344,RUA ARICURI,144,Campo Grande,2,TERRITORIAL,100.0,288.0,297998.69,297998.69,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331297,098657,RUA POUSO ALEGRE,144,Campo Grande,3,TERRITORIAL,100.0,855.0,184933.173333,184933.173333,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331298,102079,RUA CLAUDE BERNARD,144,Campo Grande,2,TERRITORIAL,100.0,430.5,234809.185,234809.185,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331299,108605,RUA RIO DE CONTAS,144,Campo Grande,6,TERRITORIAL,100.0,252.166666,24054.486666,24054.486666,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331300,130237,RUA C PAL 19789,144,Campo Grande,2,TERRITORIAL,100.0,502.5,63874.735,63874.735,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331301,130245,RUA D PAL 19789,144,Campo Grande,3,TERRITORIAL,100.0,464.666666,86242.333333,86242.333333,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331302,130286,RUA H PAL 19789,144,Campo Grande,13,TERRITORIAL,100.0,393.692307,48036.716153,48036.716153,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331303,229450,RUA MARGARETH MEE,151,Guaratiba                 ,4,TERRITORIAL,100.0,1976.25,102081.2075,102081.2075,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331304,031286,ETR DA MATRIZ,153,Pedra de Guaratiba        ,3,TERRITORIAL,100.0,331.666666,95377.94,95377.94,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331305,125484,RUA SOLD ABILIO DOS PASSOS,153,Pedra de Guaratiba        ,2,TERRITORIAL,100.0,363.5,104281.285,104281.285,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331306,126599,RUA SOLD PRIM CANES,153,Pedra de Guaratiba        ,3,TERRITORIAL,100.0,280.0,78495.966666,78495.966666,COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331307,218719,AVN ALDEMIR MARTINS (ARTISTA PLAS),132,Recreio dos Bandeirantes  ,3,TERRITORIAL,100.0,527.0,416000.01,416000.01,PROMESSA DE COMPRA E VENDA,2012,Prefeitura da Cidade do Rio de Janeiro
1331308,063313,RUA CARLOS SEIDL,004,Caju                      ,2,TERRITORIAL,50.0,2162.5,256900.59,513801.18,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331309,062034,AVN PAULO DE FRONTIN,007,Rio Comprido              ,3,TERRITORIAL,100.0,9752.0,559792.61,559792.61,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331310,062034,AVN PAULO DE FRONTIN,008,Cidade Nova               ,3,TERRITORIAL,100.0,393.666666,205239.533333,205239.533333,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331311,082602,RUA TEODORO DA SILVA,036,Vila Isabel               ,8,TERRITORIAL,100.0,113.25,1094601.31,1094601.31,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331312,183632,VIL GLAUCO,054,Inhaúma                   ,2,TERRITORIAL,100.0,112.0,66104.81,66104.81,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331313,017509,RUA CLARIMUNDO DE MELO,068,Encantado                 ,2,TERRITORIAL,100.0,455.0,227544.39,227544.39,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331314,109371,RUA TEOFILO BRAGA,089,Bento Ribeiro             ,2,TERRITORIAL,50.0,340.0,34293.12,68586.24,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331315,055244,RUA SARG ANTONIO ERNESTO,114,Pavuna                    ,2,TERRITORIAL,16.67,140.0,18075.33,108430.29,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331316,036954,ETR DO RIO GRANDE,115,Jacarepaguá               ,25,TERRITORIAL,1.2376,3240.0,14816.652,1197208.4336,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331317,115683,RUA CAMPINAS DO SUL,119,Curicica                  ,5,TERRITORIAL,100.0,277.2,80836.8,80836.8,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331318,001602,RUA ERNANI DE FREITAS,120,Freguesia (Jacarepaguá)   ,2,TERRITORIAL,50.0,719.0,199839.31,399678.62,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331319,048678,RUA JOAQUIM PINHEIRO,120,Freguesia (Jacarepaguá)   ,2,TERRITORIAL,100.0,760.0,564471.945,564471.945,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331320,213330,RUA ANIBAL MACHADO,121,Pechincha                 ,2,TERRITORIAL,100.0,607.0,304489.87,304489.87,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331321,012187,RUA CUNHA MOREIRA,122,Taquara                   ,2,TERRITORIAL,100.0,400.0,168811.59,168811.59,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331322,024331,ETR DOS BANDEIRANTES,122,Taquara                   ,2,TERRITORIAL,4.42,31822.0,113078.805,5102494.97,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331323,124735,RUA OURO BRANCO,125,Vila Valqueire            ,2,TERRITORIAL,51.28,360.0,132061.685,273044.485,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331324,086280,RUA JACKSON DE FIGUEIREDO,126,Joá                       ,3,TERRITORIAL,100.0,573.333333,1466666.66,1466666.66,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331325,095471,AVN DAS AMERICAS,128,Barra da Tijuca           ,3,TERRITORIAL,38.773333,25309.333333,24669116.663333,54851613.543333,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331326,146217,RUA FLORIANO FONTOURA,128,Barra da Tijuca           ,2,TERRITORIAL,100.0,836.5,1622299.735,1622299.735,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331327,213892,RUA CARLOS DRUMMOND DE ANDRADE,128,Barra da Tijuca           ,2,TERRITORIAL,51.0,605.5,708687.01,1271550.255,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331328,225557,RUA JAMIL HADDAD,128,Barra da Tijuca           ,9,TERRITORIAL,100.0,600.0,1023000.01,1023000.01,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
1331329,225656,RUA FERNANDO BARBOSA LIMA,128,Barra da Tijuca           ,7,TERRITORIAL,100.0,680.285714,1159887.144285,1159887.144285,COMPRA E VENDA,2013,Prefeitura da Cidade do Rio de Janeiro
